日期,总资产(元),累计收益率,每日收益率
2023-07-10,1048961.91,4.8962%,0.1558%
2023-07-11,1042569.91,4.2570%,-0.6094%
2023-07-12,1041605.53,4.1606%,-0.0925%
2023-07-13,1041605.53,4.1606%,0.0000%
2023-07-14,1041605.53,4.1606%,0.0000%
2023-07-17,1041605.53,4.1606%,0.0000%
2023-07-18,1041605.53,4.1606%,0.0000%
2023-07-19,1041605.53,4.1606%,0.0000%
2023-07-20,1041605.53,4.1606%,0.0000%
2023-07-21,1041605.53,4.1606%,0.0000%
2023-07-24,1041605.53,4.1606%,0.0000%
2023-07-25,1041605.53,4.1606%,0.0000%
2023-07-26,1041605.53,4.1606%,0.0000%
2023-07-27,1041605.53,4.1606%,0.0000%
2023-07-28,1041605.53,4.1606%,0.0000%
2023-07-31,1041605.53,4.1606%,0.0000%
2023-08-01,1041605.53,4.1606%,0.0000%
2023-08-02,1041605.53,4.1606%,0.0000%
2023-08-03,1041605.53,4.1606%,0.0000%
2023-08-04,1041605.53,4.1606%,0.0000%
2023-08-07,1041605.53,4.1606%,0.0000%
2023-08-08,1041605.53,4.1606%,0.0000%
2023-08-09,1041605.53,4.1606%,0.0000%
2023-08-10,1041605.53,4.1606%,0.0000%
2023-08-11,1041605.53,4.1606%,0.0000%
2023-08-14,1041605.53,4.1606%,0.0000%
2023-08-15,1041605.53,4.1606%,0.0000%
2023-08-16,1041605.53,4.1606%,0.0000%
2023-08-17,1045068.61,4.5069%,0.3325%
2023-08-18,1043028.61,4.3029%,-0.1952%
2023-08-21,1041096.61,4.1097%,-0.1852%
2023-08-22,1040568.61,4.0569%,-0.0507%
2023-08-23,1037160.61,3.7161%,-0.3275%
2023-08-24,1046868.61,4.6869%,0.9360%
2023-08-25,1050456.61,5.0457%,0.3427%
2023-08-28,1055784.61,5.5785%,0.5072%
2023-08-29,1042788.61,4.2789%,-1.2309%
2023-08-30,1039668.61,3.9669%,-0.2992%
2023-08-31,1040868.61,4.0869%,0.1154%
2023-09-01,1040028.61,4.0029%,-0.0807%
2023-09-04,1039188.61,3.9189%,-0.0808%
2023-09-05,1038048.36,3.8048%,-0.1097%
2023-09-06,1035582.36,3.5582%,-0.2376%
2023-09-07,1021230.36,2.1230%,-1.3859%
2023-09-08,1019886.36,1.9886%,-0.1316%
2023-09-11,1035384.36,3.5384%,1.5196%
2023-09-12,1032986.36,3.2986%,-0.2316%
2023-09-13,1033244.36,3.3244%,0.0250%
2023-09-14,1034354.36,3.4354%,0.1074%
2023-09-15,1044410.36,4.4410%,0.9722%
2023-09-18,1045266.36,4.5266%,0.0820%
2023-09-19,1044818.23,4.4818%,-0.0429%
2023-09-20,1038212.23,3.8212%,-0.6323%
2023-09-21,1027547.23,2.7547%,-1.0272%
2023-09-22,1039095.23,3.9095%,1.1238%
2023-09-25,1036486.23,3.6486%,-0.2511%
2023-09-26,1025872.23,2.5872%,-1.0240%
2023-09-27,1029404.23,2.9404%,0.3443%
2023-09-28,1021887.23,2.1887%,-0.7302%
2023-10-09,1019540.23,1.9540%,-0.2297%
2023-10-10,1021600.70,2.1601%,0.2021%
2023-10-11,1033866.70,3.3867%,1.2007%
2023-10-12,1034780.70,3.4781%,0.0884%
2023-10-13,1024926.70,2.4927%,-0.9523%
2023-10-16,1003148.70,0.3149%,-2.1248%
2023-10-17,1003128.73,0.3129%,-0.0020%
2023-10-18,1000308.73,0.0309%,-0.2811%
2023-10-19,995196.73,-0.4803%,-0.5110%
2023-10-20,991752.73,-0.8247%,-0.3461%
2023-10-23,993924.73,-0.6075%,0.2190%
2023-10-24,994872.73,-0.5127%,0.0954%
2023-10-25,992112.73,-0.7887%,-0.2774%
2023-10-26,994488.35,-0.5512%,0.2395%
2023-10-27,1008124.35,0.8124%,1.3712%
2023-10-30,1033931.50,3.3931%,2.5599%
2023-10-31,1030247.94,3.0248%,-0.3563%
2023-11-01,1045852.94,4.5853%,1.5147%
2023-11-02,1044035.92,4.4036%,-0.1737%
2023-11-03,1048331.92,4.8332%,0.4115%
2023-11-06,1054433.15,5.4433%,0.5820%
2023-11-07,1050929.15,5.0929%,-0.3323%
2023-11-08,1051289.15,5.1289%,0.0343%
2023-11-09,1051055.15,5.1055%,-0.0223%
2023-11-10,1049603.15,4.9603%,-0.1381%
2023-11-13,1048895.15,4.8895%,-0.0675%
2023-11-14,1046393.15,4.6393%,-0.2385%
2023-11-15,1046873.15,4.6873%,0.0459%
2023-11-16,1044875.15,4.4875%,-0.1909%
2023-11-17,1044623.15,4.4623%,-0.0241%
2023-11-20,1044365.15,4.4365%,-0.0247%
2023-11-21,1044551.15,4.4551%,0.0178%
2023-11-22,1042385.15,4.2385%,-0.2074%
2023-11-23,1042805.15,4.2805%,0.0403%
2023-11-24,1041185.15,4.1185%,-0.1554%
2023-11-27,1038605.15,3.8605%,-0.2478%
2023-11-28,1037890.08,3.7890%,-0.0688%
2023-11-29,1037890.08,3.7890%,0.0000%
2023-11-30,1037890.08,3.7890%,0.0000%
2023-12-01,1037890.08,3.7890%,0.0000%
2023-12-04,1037890.08,3.7890%,0.0000%
2023-12-05,1037890.08,3.7890%,0.0000%
2023-12-06,1037890.08,3.7890%,0.0000%
2023-12-07,1037890.08,3.7890%,0.0000%
2023-12-08,1034365.13,3.4365%,-0.3396%
2023-12-11,1044589.62,4.4590%,0.9885%
2023-12-12,1040525.62,4.0526%,-0.3891%
2023-12-13,1023539.26,2.3539%,-1.6325%
2023-12-14,1015509.26,1.5509%,-0.7845%
2023-12-15,1012945.26,1.2945%,-0.2525%
2023-12-18,1004227.28,0.4227%,-0.8607%
2023-12-19,1012339.28,1.2339%,0.8078%
2023-12-20,1010187.28,1.0187%,-0.2126%
2023-12-21,1022036.28,2.2036%,1.1730%
2023-12-22,1021232.64,2.1233%,-0.0786%
2023-12-25,1022596.27,2.2596%,0.1335%
2023-12-26,1013831.41,1.3831%,-0.8571%
2023-12-27,1024311.41,2.4311%,1.0337%
2023-12-28,1059840.41,5.9840%,3.4686%
2023-12-29,1058268.41,5.8268%,-0.1483%
2024-01-02,1042950.41,4.2950%,-1.4475%
2024-01-03,1042672.41,4.2672%,-0.0267%
2024-01-04,1035241.41,3.5241%,-0.7127%
2024-01-05,1037769.41,3.7769%,0.2442%
2024-01-08,1031422.41,3.1422%,-0.6116%
2024-01-09,1031422.41,3.1422%,0.0000%
2024-01-10,1030316.41,3.0316%,-0.1072%
2024-01-11,1042143.41,4.2143%,1.1479%
2024-01-12,1041015.41,4.1015%,-0.1082%
2024-01-15,1039193.41,3.9193%,-0.1750%
2024-01-16,1049214.41,4.9214%,0.9643%
2024-01-17,1036307.10,3.6307%,-1.2302%
2024-01-18,1043267.63,4.3268%,0.6717%
2024-01-19,1043743.63,4.3744%,0.0456%
2024-01-22,1043705.63,4.3706%,-0.0036%
2024-01-23,1042500.63,4.2501%,-0.1155%
2024-01-24,1044902.63,4.4903%,0.2304%
2024-01-25,1050132.63,5.0133%,0.5005%
2024-01-26,1042211.72,4.2212%,-0.7543%
2024-01-29,1035709.72,3.5710%,-0.6239%
2024-01-30,1026261.50,2.6262%,-0.9122%
2024-01-31,1030453.33,3.0453%,0.4085%
2024-02-01,1030453.33,3.0453%,0.0000%
2024-02-02,1030453.33,3.0453%,0.0000%
2024-02-05,1030453.33,3.0453%,0.0000%
2024-02-06,1030453.33,3.0453%,0.0000%
2024-02-07,1033906.56,3.3907%,0.3351%
2024-02-08,1036768.56,3.6769%,0.2768%
2024-02-19,1040980.56,4.0981%,0.4063%
2024-02-20,1032934.56,3.2935%,-0.7729%
2024-02-21,1040062.56,4.0063%,0.6901%
2024-02-22,1040062.56,4.0063%,0.0000%
2024-02-23,1039522.56,3.9523%,-0.0519%
2024-02-26,1045462.56,4.5463%,0.5714%
2024-02-27,1059340.56,5.9341%,1.3275%
2024-02-28,1062377.14,6.2377%,0.2866%
2024-02-29,1062377.14,6.2377%,0.0000%
2024-03-01,1062377.14,6.2377%,0.0000%
2024-03-04,1062377.14,6.2377%,0.0000%
2024-03-05,1062377.14,6.2377%,0.0000%
2024-03-06,1062377.14,6.2377%,0.0000%
2024-03-07,1062377.14,6.2377%,0.0000%
2024-03-08,1062377.14,6.2377%,0.0000%
2024-03-11,1062377.14,6.2377%,0.0000%
2024-03-12,1062377.14,6.2377%,0.0000%
2024-03-13,1062377.14,6.2377%,0.0000%
2024-03-14,1062377.14,6.2377%,0.0000%
2024-03-15,1062377.14,6.2377%,0.0000%
2024-03-18,1062377.14,6.2377%,0.0000%
2024-03-19,1062377.14,6.2377%,0.0000%
2024-03-20,1062377.14,6.2377%,0.0000%
2024-03-21,1062377.14,6.2377%,0.0000%
2024-03-22,1062377.14,6.2377%,0.0000%
2024-03-25,1062377.14,6.2377%,0.0000%
2024-03-26,1062377.14,6.2377%,0.0000%
2024-03-27,1062377.14,6.2377%,0.0000%
2024-03-28,1062377.14,6.2377%,0.0000%
2024-03-29,1062377.14,6.2377%,0.0000%
2024-04-01,1062377.14,6.2377%,0.0000%
2024-04-02,1062377.14,6.2377%,0.0000%
2024-04-03,1062377.14,6.2377%,0.0000%
2024-04-08,1062377.14,6.2377%,0.0000%
2024-04-09,1062377.14,6.2377%,0.0000%
2024-04-10,1062377.14,6.2377%,0.0000%
2024-04-11,1062377.14,6.2377%,0.0000%
